SKU,Produk,Group,Stok Berjalan, Harga Beli ,Nilai Stok (Rp),Stok Bln-1,Stok Bln-2,Cilandak,Karang Tengah,Cinere,Jagakarsa,Pondok Pinang,Umur Stok,Rekomendasi Aging
co59,Phoenix Wire Ni80 - 3M - 26Awg,Wire,3,"  22,500 "," Rp 67,500 ",3,3,0,3,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
ct327,Nevoks APX C1 Cartridge - 1.2 Ohm,Cartridge,2,"  32,603 "," Rp 65,207 ",2,2,0,0,2,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
dt140,Wild Tip Reload S RTA Drip Tip 810 - Blue,Drip Tips And Caps,1,"  65,000 "," Rp 65,000 ",1,1,0,1,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
ct14,Vaporesso Zero 2 Cartridge - Ccell 1.3 Ohm,Cartridge,2,"  32,500 "," Rp 65,000 ",2,2,1,1,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
RCRAFT35,Nikmat Pods Friendly 30ml 15mg Cukai 2025 - V1 Puff Pastry Rols Cream,Rcraft 2025,1,"  64,111 "," Rp 64,111 ",1,1,0,1,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
rda145,Reload S RDA 24mm Clone - Stainless Steel,SALE RDA,1,"  60,000 "," Rp 60,000 ",1,1,0,1,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
rc85,VSS RBA Kit - V2 White,Parts Units,1,"  60,000 "," Rp 60,000 ",1,1,0,1,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
rc393,Sweet And Smooth CT-O Cartridge - 0.8 Ohm,Cartridge,3,"  20,000 "," Rp 60,000 ",3,3,0,0,3,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
rc383,Vavo Qpod Cartridge 2ml - 0.8 Ohm,Cartridge,3,"  20,000 "," Rp 60,000 ",3,3,0,0,3,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
rc382,Vavo Qpod Cartridge 2ml - 0.6 Ohm,Cartridge,3,"  20,000 "," Rp 60,000 ",3,3,0,0,3,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
rc3,Pandora Replacement Cartridge - 1.8 Ohm,Cartridge,4,"  15,000 "," Rp 60,000 ",4,4,0,0,0,0,4,Aged ≥ 3 bln,Clearance 20-40% / bundling
R573,R57 MTL Tank Replacement Coil - 0.6 Ohm,Coil,3,"  20,000 "," Rp 60,000 ",3,3,0,0,0,0,3,Aged ≥ 3 bln,Clearance 20-40% / bundling
ct13,Vladdin X Cartridge 3.2ml - 1.8 Ohm,Cartridge,2,"  30,000 "," Rp 60,000 ",2,2,0,2,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
bt101,MXJO 18350 3.7V 700mAh - 700mAh,Battery,1,"  60,000 "," Rp 60,000 ",1,1,1,0,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
pre29,Kendo Prebuild Alien Tri-Core Ni80 - R2 Dual 0.20 Ohm,Wire,1,"  50,000 "," Rp 50,000 ",1,1,0,1,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
co29,Citrine 24 Sub Ohm Replacement Coil - 0.17 Ohm,Coil,3,"  16,000 "," Rp 48,000 ",3,3,0,0,0,0,3,Aged ≥ 3 bln,Clearance 20-40% / bundling
dt300,District Tactf5ve 810 Type 2 - Black,Drip Tips And Caps,1,"  47,500 "," Rp 47,500 ",1,1,0,0,0,0,1,Aged ≥ 3 bln,Clearance 20-40% / bundling
acc41,Aegis Boost 510 Adapter - Black,Parts Units,1,"  47,500 "," Rp 47,500 ",1,1,0,1,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
rc54,Bident Replacement Cartridge By Geekvape - DTL 0.8 Ohm,Cartridge,2,"  22,579 "," Rp 45,159 ",2,2,0,0,0,0,2,Aged ≥ 3 bln,Clearance 20-40% / bundling
rc55,Bident Replacement Cartridge By Geekvape - MTL 1.2 Ohm,Cartridge,2,"  22,554 "," Rp 45,107 ",2,2,0,0,0,0,2,Aged ≥ 3 bln,Clearance 20-40% / bundling
pre45,Noisy Coil - Baby Alien 0.18-0.20 Ohm,Wire,1,"  45,000 "," Rp 45,000 ",1,1,0,0,0,1,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
dt245,Drip Tip Nitrous 810 Resin - Pink,Drip Tips And Caps,1,"  45,000 "," Rp 45,000 ",1,1,1,0,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
ct61,"Nevoks Feelin Empty Cartridge - Silver,2.8ml",Cartridge,2,"  22,500 "," Rp 45,000 ",2,2,0,2,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
ct59,"Nevoks Feelin Empty Cartridge - Red,2.8ml",Cartridge,2,"  22,500 "," Rp 45,000 ",2,2,0,2,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
acc47,Claymore Transparent Cap Yacht Vape - Purple,Drip Tips And Caps,1,"  45,000 "," Rp 45,000 ",1,1,0,0,1,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
acc45,Claymore Transparent Cap Yacht Vape - Clear,Drip Tips And Caps,1,"  45,000 "," Rp 45,000 ",1,1,0,0,1,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
ac28,Coil Master ReBuild Kit Aegis Boost - 0.4 Ohm,Tools,1,"  45,000 "," Rp 45,000 ",1,1,0,0,0,1,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
ac029,Coil Master Wire Cutter,Tools,1,"  43,133 "," Rp 43,133 ",1,1,0,0,1,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
HS01,RC Plus Hand Sanitizer By RCRAFT - 100ml,Accesories Medic,2,"  20,000 "," Rp 40,000 ",2,2,0,0,2,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
acc19,New Lanyard Standart - Red,Lanyard,4,"  10,000 "," Rp 40,000 ",4,4,0,0,4,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
acc149,Vandy Vape Pulse AIO.5 Metal Button Ring Set - Rainbow,Parts Units,1,"  37,500 "," Rp 37,500 ",1,1,0,1,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
acc148,Vandy Vape Pulse AIO.5 Metal Button Ring Set - Gold,Parts Units,1,"  37,500 "," Rp 37,500 ",1,1,0,1,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
rc136,Geekvape Aegis Nano Cartridge - 1.2 Ohm,Cartridge,1,"  35,000 "," Rp 35,000 ",1,1,0,1,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
acc42,Aegis Boost Pro And Plus 510 Adapter - Black,Parts Units,1,"  35,000 "," Rp 35,000 ",1,1,0,1,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
acc304,BackDoor Clear Accessories By Doodle - PULSE AIO MINI,Parts Units,1,"  35,000 "," Rp 35,000 ",1,1,0,1,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
rc280,Geek Vape Sonder U Cartridge - 0.7 Ohm,Cartridge,1,"  33,500 "," Rp 33,500 ",1,1,1,0,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
wire05,Phoenix Wire God Speed Edition Ni80 - 3M - 24Awg,Wire,1,"  30,000 "," Rp 30,000 ",1,1,0,1,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
rc419,Voom Fiery Pod Cartridge 0.3 Ohm - White,Cartridge,1,"  30,000 "," Rp 30,000 ",1,1,0,1,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
rc13,Artha Wanderlust Lite 2ml Replacement Catridge - 1.2 Ohm,Cartridge,3,"  10,000 "," Rp 30,000 ",3,3,0,3,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
ct67,Oxva Origin 2 Unione Cartridge 5ml - Standart 5ml,Cartridge,1,"  30,000 "," Rp 30,000 ",1,1,0,1,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
wire11,Brother Vape Wire Classic Mode Ni80 - 2M - 28Awg,Wire,1,"  28,000 "," Rp 28,000 ",1,1,0,0,0,0,1,Aged ≥ 3 bln,Clearance 20-40% / bundling
rc247,Aegis Boost Pro P Series Coil - 0.4 Ohm,Coil,1,"  28,000 "," Rp 28,000 ",1,1,0,0,0,1,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
rc155,Aspire Cloudflask Empty Cartridge - 5.5ml,Cartridge,1,"  27,000 "," Rp 27,000 ",1,1,1,0,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
rc74,SMok RPM PNP Coil - Mesh 0.4 Ohm,Coil,1,"  25,000 "," Rp 25,000 ",1,1,0,1,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
rc68,Augvape Druga Narada Replacement Coil - 0.5 Ohm SS316,Coil,1,"  25,000 "," Rp 25,000 ",1,1,0,0,1,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
rc128,SMok RPM 40 Standard Empty Cartridge - Standard 4.3ml,Cartridge,1,"  25,000 "," Rp 25,000 ",1,1,1,0,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
ct51,Kuy Pod Mod Empty Cartridge - Standard 3.7ml,Cartridge,1,"  25,000 "," Rp 25,000 ",1,1,0,0,1,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
acc233,ZQ Xtal Pro USB Lanyard - Type C,Lanyard,1,"  25,000 "," Rp 25,000 ",1,1,0,0,1,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
wire06,Phoenix Wire God Speed Edition Ni80 - 3M - 26Awg,Wire,1,"  23,600 "," Rp 23,600 ",1,1,0,1,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
rc86,Innokin Lolipod Cartridge - KAL 1.4 Ohm,Cartridge,1,"  23,000 "," Rp 23,000 ",1,1,0,1,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
tip12,Bro Tips 510 - Dark Blue,Drip Tips And Caps,1,"  20,222 "," Rp 20,222 ",1,1,1,0,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
co60,Phoenix Wire Ni80 - 3M - 28Awg,Wire,1,"  20,000 "," Rp 20,000 ",1,1,0,1,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
st109,Thumb Pod System 500mAh By TRX x Turbo Vape - Black,TRX,5,  -   , Rp - ,5,5,0,5,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
st01,Thumb Pod 500mAh By TRX Team Edisi Merdeka - Black/Merah Putih,TRX,20,  -   , Rp - ,20,20,0,5,0,0,15,Aged ≥ 3 bln,Clearance 20-40% / bundling
ap21,Free Pouch Bag Rayvapor - Grey,Apparel,5,  -   , Rp - ,5,5,0,5,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
acc238,Lanyard Rayvapor - Rayvapor,Lanyard,30,  -   , Rp - ,30,30,0,0,30,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
2018,,,4,  -   , Rp - ,4,4,0,0,1,3,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
